UEN	label	predicted_proba
7e2946248b3f35a40dc35417d4093611daea44fe0eff4d6da41c110318b6ff0e	1	0.97
4a1102da79eb157382beeefde1fae16107656d059a73f573258a391906b5dc1b	1	0.747
2011f1aca36539a3c436d4e72c2cbffab9f987769b71875c6f1a78f0574836c9	1	0.7709999999999999
765079481fef14a7af8dbe3fd20c956355865983f5148e0735babfd8d0b4e372	1	0.762
13ca8107628e214e1d488ea40182279d3a7d44a8e08ee9da4dc8ca9826626756	1	0.742
9002dfc27afa074be3997c6e5e248ba1db3d12805adc24894d2fef660172e03a	1	0.706
0a5bd943bcb38be5dba28200c5cc5de54c76d3822051a5be0cc0bc6ec16c126a	1	0.748
8e0c8fa8ad3e9fe75d6d8a07e4d504517c2bac620fdb4a2828f60379fc64ce5a	1	0.7759999999999999
20de35e6caa2c1129ad2642f71e53f719f109465f54e80f9814323d4c6dbcd6d	1	0.782
642117c67e7be604a45e43175a64d6a528a6dd809a7a9a8876f90981a7d774a5	1	0.8059999999999999
3d80f9d296dbdc28ced21e8aded25be9a033ab70bea794f5b28c0fa4a2353878	1	0.753
019de33af25d79756fce343e7b7fa3dde959bc0c12caab857940851643a25529	1	0.736
b70ce9301d4d358b4f09099a618bc489a5822715025b811bcbf92625aa8902f5	1	0.855
e3d4c554d2bc0d98ec36d20cec1e195e097e6d60eb7bbdbe4211f2723548a7d1	1	0.703
2deb949acedefecec62058e5bbf1d292c7212140f6421f639c64e426c350d85f	1	0.713
d80e55e4031a4b77c99a9c032fe870334a81bfcebc987df780bc070790cf1a05	1	0.708
621f11d0f3d96e5a3fe179a14900dffd92141e5e0558e57905115926775aa37a	1	0.732
534d85841010aecd2b9debc6efc0a25920b22409deeb42c58fbbb52adfd4cf0e	1	0.792
c80857ef9fccb770d76ac9b6b7d6674703b49a18358be89d151fd65c40d93037	1	0.7120000000000001
1a292107f766d9e5253d7c78a0fe9d995e3aba267ecc5e2c11d2d55ab4eb0395	1	0.8809999999999999
6917769b63bafdffd00e832e2b0cec864bc2e199194a64061984478ac08e41de	1	0.731
629c388fe03981a680ddbff3f505029f99b11cf4acd8f75c5f703037488e984b	1	0.797
503c66683da168c8c1d1fe014ecbc5571948cdd8bab15f2f731b05801e009887	1	0.889
73e66586a11c7a480ec9c0302efc9f8bd0eb817b74d7e7a787b559048806a198	1	0.701
39685698b5b69df65c88800af1f17d5ceb47026252c00b297fdbc43ace20959c	1	0.8640000000000001
3e21a021efb99bebdde0327d94108c76b589566ac7863b00dbd788a5d7f344fd	1	0.8540000000000001
fd786a13bd4b2b15eed387470fb1c215e9c685aaffef345ee04a2c9226d1bed1	1	0.728
3ad5cdba94d4b6d55946ebd461fface3bd53ad2b31bf97c4378f470003781da0	1	0.958
54e74729993430499ada07174e3973090449ce1fa097d3cb8e6408bba349bfb4	1	0.711
426cf0303bba9f2ca851eeb80e62ca7e550b02e9c794db1a6adc0094b0efa031	1	0.911
f628044d919efc6b6560a63937f32a7605e6be76aea072f745ed95dcf7da49ec	1	0.722
fa8f84f3c3d5e569718a4cc63c4afa430fa3d37cc873691056f4b7e604ad3a51	1	0.8109999999999999
a5e89fa98d6ee52aff1101ce435d5a9ffbcd6320439683a32d86306c244accee	1	0.701
13b7fb51890410d01d9b04b8bb758fe76379a27b6c4f5a4de6ca48beb773a38e	1	0.713
90bb25a3c06bf2757023c6d905146cccca5ad290ec45a65f8a1bead52690183c	1	0.718
784b01211fab94ccdfb6c12ea969ebad6d3dae79c73bd3d4a7ab3589fb272a4e	1	0.769
7364d3673769bb6b470c961a91a09ed74bdf637cdca0b596ecf8722695b3dc64	1	0.753
8ae0b66d5cc19842d41ab754a791474b77a243d02aecda42a9b95056eb94b734	1	0.847
0c386c07002d034b02dad1b5ae8f0f9f79d29cff0f6b921f204203dad8b2d62c	1	0.887
9d09588fea918ffd71011f2fe37bc18e02a8344aceaa4a204edfafe010f3d461	1	0.8540000000000001
b57194c16ba4135d4e647702e4198a0444774782f6bacf25f0e8591a30d59d4d	1	0.855
37b7fed56f2d1c4760a850fa51de2ffcbcf822a5399228865427922efc6a57ef	1	0.711
ad980a9d7dc4ae0c082024cb3fc2e90babad19f4d898fc2cdd402070edbdf10b	1	0.8440000000000001
3417881d0ba5cf95411771aa3252fb26c0ab3720d8b303b2e1c5d1a6eba30141	1	0.843
e1b08b954e272a78f1515818540256110bd6428857901444e2150ffafe1e1bf0	1	0.738
8126323f751a8f917c14d9c243923aa152c0b288b1debfda28ab27eb80cd37ed	1	0.856
f3446593b134775a45de9f0226dfdda52dc2161b0d67d44334f2682f7e10a6c9	1	0.764
97db10b21b5dcaa251cc83204e0d52f8faaad97da8a328f966a06c7b1c49d0a8	1	0.75
c575a355863404e3c46b175209ae59c9e8575b58ff5dec1aebe2fd186d55f88b	1	0.737
de9414f2375601f8ef0c11ab95b698d0bb5b0e5229088e7335e2bb83795dde11	1	0.743
236485dec23ab85f454883762511616fe026eb8535a3533e2b6587a5b29b7382	1	0.7559999999999999
12dd7df20373df623d1cc44d791163e8ba6140d8a39d433753bff99eee3540ba	1	0.85
bd65b1a8a3e0030cfb8f082d17984e2be546bfb6ad7db1bc8daec6b58fe654b3	1	0.727
73d20b3032cdc0c45332f90ace370fbbacaae1cb7b3269acba0e2fe297c7b8ee	1	0.706
57ae9b5a7d289c3c2dd700ce5d3872b68c43bdd51d2080aefcd8dc24611e643e	1	0.862
95ea2b58271ad9fb07686cbc2b305159dd0873dde378f5dff85693fddb866ca9	1	0.945
428eabf0b22446b4d89b3fdd1754d1344038682ee8d9ba9efca377bb0aca7e4e	1	0.836
37a867d405c2f5ed1b8cac60b0657bd8c6e528bd3b9d38011411c762f488fc05	1	0.745
01283c4fbaa29ac97d7a252ef38c53ab64774efd49931098ad059c50aec571b1	1	0.75
634c3833dffdefbbe688accaab910ea7717e5b231148ea3a9aa779a53de19f0b	1	0.8220000000000001
8c4550f6f5a56ff16102e84f1f31852da64c2fc8dc6f26097dafb52007a9bdb7	1	0.708
01cf63d51373def1d66912c5608dcf4ea91038887a63639fc6d359e96cd63f76	1	0.772
70db5fb2f5b3910d740ebdae066e5af001bdab42efebfa40ff76aff70209592d	1	0.897
3cd4bc001e0086411afb5dddc4b194e736ec0b5ee96b24cba890c2edf5c679eb	1	0.917
d07aa63bf95dae47a97a2dd8b080c9d553eccadad03b3ac35e5371debf99fbd4	1	0.7440000000000001
4fa5d9e5df06d04c20390c782f928b9d0a06cdaa0f9628ebe8ff430dc1b4a8a3	1	0.78
2ede58bea588650a5338de3b24974e6b13c6f2121df1586abc98dfd21f1307b2	1	0.74
0f8b1f40851b6f5573d4b920f980a196285e153968dd5e33d48abe344ea1c5ce	1	0.7859999999999999
4e02c703aa8826193e34dc68e1b1d6c825291dedbc32d58804282c5e882e837c	1	0.82
01a5d808bbd5ac6527bacabd8fb8570d94b538be27c72fc7569cb7ef45b3c556	1	0.753
b77dea1636c58cd6aa0af9ddbf229d7b107f978e14dd8527686faaffea1dd361	1	0.705
4c5b154ff7dc1ffbe9407d30d47a100adbf4c1c798fd4c432a2b5f3a52545055	1	0.7879999999999999
4acedb3887e4568386ca0f2670c359b03d43716ccf98cfd5c6a8d1b3b7399cb1	1	0.8059999999999999
aec98f9eb6ca2fb6c2c01f55893a05e8c4fd33f7ea7b14f596dccfc48dd0d0e9	1	0.737
9ba886eda018f188a18b2c5a7c1fea275727ea1abc8460d624fc303a0c67107e	1	0.772
c02b127c450cdb17ac7cd088ab0137de1cfa98eb316263f4d6114f7775f8c1a8	1	0.7090000000000001
22e6c74870845186c4cab431208d0d1dce1db6fe513ce9958dee33ee862542bb	1	0.711
dcd7a5c55866428119095f77e11cb65d26e8b360091172840259b51376c14186	1	0.7559999999999999
0e9345ad1c2d7500bfcb92d65a21536d09a4e8faf8d9f3e30475510518ce0b0d	1	0.768
2950be06df274a4f947073bd7d53225cb64d1a3cbc8498fc2b303fc50c20b7e6	1	0.92
f8a5db2ef5e711443072ab004fca03a56c12c05a3b7223a4fcb05b071c3d86fa	1	0.7170000000000001
c28f1905415658f3a1c8134bcd5b5315cfc35451d688151cc5b5b15b8c416474	1	0.935
711792e8a952524ec0c5bac10ba08a1909891b5b7ccb75892b73fb9b43f30738	1	0.7609999999999999
adb6fa23c82be02547847e2435d07b6a346c152e113a6d901c034be9d675d522	1	0.7859999999999999
d9f6367439fccadc9d2e1b79c77d5d331421fcb3f3bfd84b264309dee65b6d68	1	0.745
6dd4c9811d474248cced05f1e0ff918ffb1cd20a1630f048d66e559bf0d24299	1	0.743
54f49a4cd6d1f5b48bb2ef067c7d021280d662e2164c2258c470c1f0f8e305aa	1	0.7509999999999999
2a91588c12651fc80d8c353dd04c0cd4674c3d560ab4e43fd897727a6a30786f	1	0.706
10b2f31dc667193a0a381d5142d146820b27ab82e29eca323b91866ea8ce56e3	1	0.809
26225f0b379fdced03629722fedbf3b752bb60b384e38edc4cc3e238073992c9	1	0.931
7acb2ccbeb2aa205a0bc6c35e0d5794577af9d4b16bac5e56db95358a23d174c	1	0.877
9772e51d7c3b8612ed90074eeee5ef73eb688332dd78b697d2d83b062eb3c339	1	0.867
6038410d78ddef915814fffe24e3ded00e48bf85c31a29d4efce24d09e643776	1	0.72
e9bb8d605253f18016c02b67075887ec8271dcdc155d3f9b5eda5ed2c8b0afb3	1	0.741
e5bfa3c6120062aa2a11254b80a072a0483c1d5f55bb377a9757b38e3e08842e	1	0.764
ca64e1972d19728c2b24f529af77b23524fd0cce1ebf17eab6524ad123ef5944	1	0.8009999999999999
c411be190071c51ee6d5eb9f0404b6f31d093cde217b271e87b3fad0db7f3984	1	0.745
8294edb7158d3ffd435ab1aed1be4163f2948493625928ee439d864e2ae8e48b	1	0.952
1ebce677e0b1b6c91f27c1bc5c3ff76901b4d63a25d1b192a6fea8e9e1cdf01b	1	0.95
72a708112c8cc2036cdd9ee8020b7f0476bbf258230f09ab15a3825f78c72673	1	0.7
965c5e1017edf53c4ad4d15c8ce5ef3b1cc36e07e68a9d2a0e048dcde1d60700	1	0.841
f4f2bcdaa88e03412b7ac4c4a345b08ea352311de69f23c686dee98fc9b21784	1	0.706
701ce284190e95a235217dde3e9ce20d360125f9f6bca6dc821ffb167d5635a0	1	0.7609999999999999
f42b41caca12d053d0150f7ea58f281267f0e979b402942084878f2e0f67b49b	1	0.711
fe925222a063dbf2707235c67d87fc0e2bc5dea1cf0995f8480286f90694b8bb	1	0.7509999999999999
b9e77e91c30a728867427a84a6241b27db00aef10e09ee1db0eab9aac88cbfaf	1	0.76
bb4c81a2a8bb5220bd15db49ef4fc9f6198ca5d2dc563c2b27ac68734517a706	1	0.72
c2ca6fa599931109cffd472b8f361bcdc6caa09687135d7f834c12b648f5bb44	1	0.895
d3382f03299b9a9c99e4d12bbc5d614c5f2ad3fb00d4a80dc8f99cf5498c780c	1	0.7809999999999999
99ae617f433e02681fb0651b4b19d3aad1424bfbda298de6f84a16057d1f1767	1	0.843
3fc6f57311bfe2735d7fa8b144a52b1397faefa43db1141f7016041886ac50e7	1	0.75
5cbf560de8426938bce083820bad07eb0070c153c6beaadbb9a6146bd33e0662	1	0.725
252945bffb6d1376dff21752a40b80d7d3dd425a9f8c7a9719a5644f65c30177	1	0.926
80e6600dd498c4d4122ae164da3ee414c3871f4003b667ea1503df7d4f070bd1	1	0.863
2a0854838a128295f4ad48c503d11e29f7f574301181ac2b1309b83be3dfdd10	1	0.8140000000000001
920f5ecfddecfb963935f5cc6120619ba63a5bf33f9dbde8424169236de979d3	1	0.843
a765c67e05a7f30a12d8e197584f3b0a4f8961f9f658bf52d9c88fc4d00b70b9	1	0.711
e8eee9707ff4fd4e06d6a1026482b0444b81764532435c289dd03c33c6add04d	1	0.775
cbee959ac3f6a8bc025b951dba56c8df7ebf51a927cfd15d5e37b51ffa991705	1	0.741
ec525ce36e11e5b7db8af5a1e4c25535338174366ed4437acd5cb41738f9af4b	1	0.867
cf2b3331365504526cac2895c3b2c1b6e14346058ce1896f21a054cca423f51e	1	0.7020000000000001
6a657c8d076b880ae31b7528baf9658cd3a9dd981d42827929554657b7b3031a	1	0.7090000000000001
e4174ebf1ab94adb26919dedf238fab73dc57e15f753e592c5f0b722a0862e59	1	0.905
9c7f904431152cec344e26ae9a17cbd9abd6be636d92f6663bda52b7fff8f28b	1	0.856
be78d7d7a9eec4609fcce41ccaebe42347e581ef86d14912fc701732bd6ef92e	1	0.705
1c68bd42ffe92bdfd5f6bae9e0f69aea21da1d5067bfb467fa8a57c73b4564cb	1	0.732
fc49aabf92183daf2d5da40f9ac10537a045211243046ee7219baab4c6bac3cc	1	0.701
638d461f9090b9f19794704cf7fb8166ab2aeb1f844f1608b8c1d473f052f375	1	0.7190000000000001
23bb105d828108b838f42625cbe587808a385099f418b81bcbf59ad43ac7f583	1	0.727
e74fbe211903b6c2bdf7347b3f45880ec1e38a4e2112aaea889e59a2e553688b	1	0.708
eb6034a2c7272dfde59fceac4b725ec21f82fd505eb6529a2a2d8452e2ad90c2	1	0.809
88d5a92f5c599da762dc097e3fd773f503413680f8a23c44f8feecdd714e5431	1	0.72
ab8f575f600ba3bd947c6ec2ffe04a2f38d44842ebd6c73c3e66016f9dc4baa1	1	0.872
9a6f0fbae45a7368a42dddb5cefccf00062c9a6b41682af3e32363d50abc77f8	1	0.769
9118620779587c459aa7310ed458418a47af791ba31a96166ee8f93b637c5081	1	0.7040000000000001
4f0df866e139a7ccba1ffbeeb074b2002b389f9e11be4179f67a52963a418f92	1	0.898
5fd39e54efe7364f413fbd3a8cd5ae9641747a42cd4d74b91c0d6b4e1fcb032c	1	0.87
76c45595b6dbffa4acef623e2eb28bde11bb6b258a45780fe0136efac302afb4	1	0.7090000000000001
55860bcaf293362c2c714406710981b18e6065f2f8c00e0c6b35e3f78ef16edd	1	0.721
f5ffab5b8a35ba9f1d55b1a7b1cb7de5dfcba12790e0922a7801301b2be76e6c	1	0.718
24c22158841a80fe8ba295d31bcb07d8e3c2b2129224514d4484dfd54a000010	1	0.764
256426a8d5f3e81da004b95fe78edd90a5823f5052e887f67862325f5c33ae84	1	0.753
ef3c330089539506426a9745209a7c487350a8abfd4fc816149051e3856eadc0	1	0.775
58b8ce0adba6e7979943a67301cfe3769023a0dc131158aa7ff6cad6c646fb84	1	0.8140000000000001
837c45f38e01e52a30b2a06fc654b55628d89f18d423b613e103396265d5b35e	1	0.764
4a1ec6ec375f7bc90ba325df3937d9c3036495b34f216a72fe67e6b9d9c4ed0d	1	0.805
6867f5635f1798e560122992e08541f56f6782ae46761b7a8b12c43f769cc856	1	0.807
7968a2d00334b321336fbb6fa312e67e98ebeb87a8f07baab81ba85223500aa2	1	0.7020000000000001
75d66bad9b856942cf14f2b0726fdeb5c4e7e9094530400348972d8537be0a1d	1	0.7390000000000001
ff837c43716dc7b5fa24ca61cd76121814aec3dab8b7e452da30bd43754fd951	1	0.856
b9f739519cc7c31074b079f324c73d2fd4a2c1954fc2497e0b162707567fcf9b	1	0.833
22661bddfb353ebaaebe01ced7ba73cadbb1d8a88591c8c94223a15c7b1557c6	1	0.8190000000000001
76355f70551b9d06dfe51ce626aa36d5828d19e98a10113bef9a77815755a75d	1	0.736
8e74a9ae95094ef71ca7bc9b2310bd2e207d22f3d954c7b11515f24e2a81126d	1	0.7440000000000001
71d8eca6592f4498b5d3f2cb1a4a7e6ca40ad6357ad6a0459870ec81e51847c3	1	0.715
ee2a0d876b4011c674d0988e391c7cb74e846155386e9669d98ab58a5ee86323	1	0.843
a5ac7e1353371176fe00010d27c0afebf3e422281a9ce1a7765710d7544532d5	1	0.767
d96f875bb095886d50a7d1a8f07720b07916ed887f98a1b57c42871f5cd52269	1	0.74
0050cfad13ea215ce17362a157fd48af531c1a18fa4a5ae75988336def0bc460	1	0.871
51b6829ffd3c8211891341d8ad5e56d4c049c1de297e0d13ad4038560190033a	1	0.887
3af0b977f4d717b81a141ca124b142e62e13f50a5775d1f6161e2eb80cfcb74c	1	0.7140000000000001
1c17f12d735e4f87044586f6082595548cbcf75a5515b5e90b6da57b4e11bd36	1	0.715
b67ba1040dbe483078ecd8da868323f9da46b9790b8b41f304a4986d0436d0b1	1	0.7040000000000001
2c71242b01181259f9783748d2db9aa9b0d3415d5f98ce5222914d0d3d4631c2	1	0.79
cc25347cdaddf726449a6e5729472bd7524ec462eedce8c1465848fd67b0337a	1	0.773
594ff640946ba81aa849870bd5b41291069163b65659e7c25e287881a2da9d14	1	0.733
e6ebb3cffb395037f7d64d196273687e57401099d3373907f3d00f5091f1f6b1	1	0.76
8c9f6b3ac35811a4835234f16b4a52a0db1996858c1b302b041ce9f1a12bf68c	1	0.8059999999999999
24d93023594aa8ce490b18ff60851c853f0bd3e70e96194f7e1bf69cf0bb04ac	1	0.785
1f83ee5634737dd92063e8a530447a2a1ad957e3837b916bc88837f03603f390	1	0.833
a58dfb9ab52782b51f13321910eb39578e7e19749e47a55a72ede80693a8c61b	1	0.759
dfcab3b905e26dcc14225fe30cd3eead00cfc2cdf368c28a9170a1ed3dbfaa7e	1	0.71
172d641b58f9b54305f8475a540dda944a04c63ebba6a19398a0a71c2ec51949	1	0.728
da3828de997e177bd29e0c80768851aa6b12dbdfebe9fedfcbc265c3e912fe48	1	0.7090000000000001
e463298f8ac001b10c4c95e566d060f6f074932efae8c7e7ff0e0c61957d6713	1	0.911
e9cfd11a63b33d46c8bd4bcd8dd800390e303f6f12a309ff1e6f297837cffa5a	1	0.815
26c413188bd0eac99f28bff83acf5a3408382609e5a85cebf795369ec4b34a0c	1	0.747
473e4b08d3af6cc49597947d9349a49a019d5fbb540505de9366b67ecd0a08ef	1	0.703
8ae23ce663d9cc2955ae5f146dce93c0dbcd67d2066413e57eda399904ac4f93	1	0.742
7e45a16a8bd86f2e72b3590baea4c27bd8b2fcea1949efd3bbe89685ff414fe7	1	0.727
d1430fe13844c8cbef730a529a45a48ce43f625a367d20696514fefcb7a00ed6	1	0.705
8fe89207d66e52438291d41e4323e337a5bf826b975ebe5a69f02df35233c37b	1	0.7070000000000001
59986f22cb78607284de01787719f4d75e69dd124ef956828ae9091e671b04a2	1	0.7340000000000001
95f244d53a7d2fe1cc34df82afcf9816642a143b211cbc18d6eb17c195641bf1	1	0.843
a999d5d03c38cba4e218e4df6b90f7ada0a72249758d6b2a39f1e6506064cac5	1	0.8420000000000001
0dd70fdfab7aa6d60708cab1af591c361863cca0d00dc4c2c9e572aada17bdc2	1	0.873
3f62aadc74b7b1f9af6c3fba91eabadf423e4e2538d2faadce5ab8859bc109d6	1	0.7140000000000001
2196304ec554465a7b38e22fd7d9e7394034c0ef6363cb1db28fb90aad026d68	1	0.745
02766fea14f17aec97eb88e3ec4e4142be9c66780d6885db7bf8af60efbc8795	1	0.7120000000000001
e2a34677d729f3e315564a4a2867e6ce697692b229310c77e50b08ad7677e40e	1	0.773
e2aa92a11b3675149c5b8224787b0d39288cd67629f85d3fb1cb84da66209006	1	0.785
dd9c3cd8619ac94e4d7b6515ae5fec33af58988ea0ae7f7a0f09f36d2b17a745	1	0.861
7c7b93792f3892d8286721182dd7db866c0887b43fbad705781abe2d5b948354	1	0.921
cdb871be4f2fc5c1350d8c4a6664446b53179d40f46f875117570c6adaa918ea	1	0.764
c620f410b7b526b4229062bd8791071441d8353c010deb3cd15fb9721145e8ec	1	0.732
d38f6a2f3d8959f79a1921b6d2e4876125d8c44c90d3b1e7086126093bc3c426	1	0.752
83079bb3bd838a614bfe96fd00c83180a2c3536c6a8b04590a6320072297ab8b	1	0.7609999999999999
ac41a9427bdd02c021bc20477cc01031ba84f0a61b2a830c91956f12cf26022a	1	0.7979999999999999
70f4c242181edc9055519e463d36b86b272c483db85477ab95da9506d577d925	1	0.81
d72aa2acee10c3ff4c2ff89efa5c7e4ed6fea2e2caff8681619289ea43eb10df	1	0.701
0c39d81218f63b6b8a882c63cfb59186b2c3a584503088aa0dead2f69c7c0780	1	0.773
224ddff78873e7aa51f382bbbee2f49e50e94cf2dc375665b2652fce7e66b777	1	0.852
37dd88fa1ae068b783215be98bcbd4f73763cef2c20ed5c26755df97637cc024	1	0.8490000000000001
4372907dd753532e488b0ff9c399c1a44967958558e969969ea5e6b9b49a62fc	1	0.7140000000000001
a0fe32990166b026a30c7a3de932bb60f09b0708886e6fe67be09a334b5d072f	1	0.741
80f7850ccd8ef916c6ae12b1260d3f9a661da7b9d4fc5756daa02b4e2178c585	1	0.7070000000000001
1bb218253535740d3c37196b1e5f859bac1b93f3b2c2da7d2d0c01e1337f877b	1	0.7809999999999999
cab32c630abfa634b5bd80cde869f2398f66a1e9d2042bb3fdac5d79b64f3aa2	1	0.7809999999999999
3b3ea13ae5cd0f5537118e3bb15aac64aa8429b66b08f0a5abe9cf6a7de47748	1	0.768
502f23f5c1f9640659602ee79f918c293270df0d05f7627df5a096769e4ba22a	1	0.782
4f4305fd28b633d61a4847cdd8e7c2121a1a0e582cfb08f1b216f10f357ae02c	1	0.848
fc0580b6ad7832eae6b176169791f92d1164a73d7db4335db4d63eae12e7b7ce	1	0.925
abb5b0a294c98dc201c9811ea908cca31d58ba8761b30da9822d2024abaeb960	1	0.711
bc6faebb215f26b857898e7235820450f89874a5e07b3dad3a5470d2d7fdf496	1	0.708
fa49beb78a7dad1260b992051dcf407a8f4608214109bfc3f952916a33066a80	1	0.7120000000000001
4e69ef3e7eede8addd33865fbf385b7a6562a66ebaf4b0c5e8ba3e00ea399c27	1	0.8809999999999999
3ebdeab8e018ff869fb6bc75fe2b9525cc69b49ad833ef1fd2a5e3c7ab8c0a9d	1	0.733
98ad0d3a0611c2654f731cb818cf1007fa2965abe7218c92976b188088a1b777	1	0.8740000000000001
0bd1d302f0a00313a45dae58b60344e57369dadb10e47527528274c822a02e02	1	0.7859999999999999
c7fa963d07e99d804783623bf0a1f463cbd69598638cb1637e5613e6175ee788	1	0.8109999999999999
fce23bb8f018e58270fddab8636871f68f9970238690c6609984fa124973a1b7	1	0.723
eddd66a498e231626d9f47621821a7daa3cfb68b5b0c2d49530d259fa4a7022f	1	0.725
37befd9187bc2c7aacb63c6a4d04fb1acdf0e3e2e94cd97973c61f5d80626458	1	0.7959999999999999
df44a0beb1feb7e721be9561dd0e9154b96911a3d331527a3b017b8c2e2cc395	1	0.727
0733813e4f59d298eefae18895bfb17a2d01acc1409219068d3e00885359179d	1	0.723
a7c9905aee65d3135fd4b1d008a9675201d4ee9336b0ce95f7ed1535f6a42b73	1	0.917
2702d3a2914923a6f845cffc64df0ea3870689ba61ef4154f45bd347c676c148	1	0.723
18adc63a32911797612f703f2c3706c84aca3087144ac5ff5ae6d222df438730	1	0.775
b34d66943229b1c925b23c7d844394c434ede77a443a1bcd69136fba771f8705	1	0.7559999999999999
5d103dc3f95ecbf747098cb0a4c819561e4569771c2252a542671eb1336b4ae5	1	0.861
8ab0ec4d00107fa48694741263a80d1984b01abedc2e3b233d6eb5ccb6808c52	1	0.767
d5737fd60a08ddf157c4ef17ef44c9ae0e32402ef0f252e9f27f122c39197e46	1	0.713
21d509ab1336f2f50250658d5a1f8518743cf00b1663afb6950ebdf5e06b80d4	1	0.8320000000000001
cf9281c78785d3c6025860b2e9b96e512bd04204a6b6c9185e437b8793e9f9b4	1	0.851
29cfd2bc98fde02aed07f5bf7729a2bd7fb2a27e7c36192b5ae43a9be188176e	1	0.787
e2e501103add4c37d4de5441b7b63f78704e72ecc5ad04f0fed2ab33b06172a4	1	0.8240000000000001
a702d6b2ab522d16f5e8f79591ca7c47c670c7f390b86156dcedc8015aecf951	1	0.7
fc73c1af76bd9ff2348e369571d7bc3216ced1972b8e5c64a5e51011a3919678	1	0.853
ce44a50d77278252edb09aa0a19c06b8a6e44ef6102928937cfc5a77d4db96ed	1	0.93
921a376c7c94ec1bfb86d1cbddfc4163ec82e6b879e9a6b4ea7871de26096db6	1	0.728
29ae906f7cc376e1fcd1dfbbe9807cf1066f476bba49e39026da4b6c4579321a	1	0.847
644d3b60d7830548fa9b07f45e5828973b058065ed24c09a9ce39c1d566529f9	1	0.728
e20114898bbb91e7280869f1224af4865f3582f90a1ec9def0360ca507fdc8a9	1	0.708
ba2f5d360a5a64fd20d88253a4bd57adb37e56f891b062d3325e357a04b2fb19	1	0.8240000000000001
cc009cd5eca931dd0662ec84cb478874e2169299588f6dc5419cef9838bb1261	1	0.728
24c426e188a2963b6efbc692a14479e08794931e6291a6feb08619e1bad5bb33	1	0.946
a85a4359b7ed57b35a87398cb987bd955010eb38fe3f736db8c8229d2eb3e607	1	0.752
e4f8e0527a5ef25b20ef0f8a6ac993092c47a9f50cebc0f90f9a699ba7a75105	1	0.812
2a9f0577cfef253378604199c2d04a1ed34859745b65765e6795a681237b9c4a	1	0.706
053af3bf496d9771bd51cfe3ea787c213610960a4c1986c2e6730bae7db69b78	1	0.7090000000000001
b6e7c282f679248826bc24fe126210cb6346bfe45e1f34218aa15553e8a0336d	1	0.726
2fa5c498524c553845a8f7ed6d561317226af570cf90ef33d4a2e79974ef2642	1	0.78
013c8b714c09bcd2cd9196939f41e77f3d959c442537041efc75f7072085ba4c	1	0.7390000000000001
8258f0a559f41327e61ff7c866005ff024e0586fc800fa3ad372b006a2ab1571	1	0.882
31f8652668f197a6a49bd11ac03f369d00d1b39f364c9ed920d6b044ab71240c	1	0.922
78e2a33a30aaf45b106e5d42874d47d2f7c3ff63419a1c4001b168e2634f0a51	1	0.713
55a298a445eaadbd0a252f25c414c4b2b17021ff236d375cf160837ced204fe9	1	0.735
f613d60f144dfe51ff6353b0b00b6b04fb11a254b8513f92cad7208ec1d7b015	1	0.7070000000000001
f38f3b965e562387fbe87f684a3350161a797a0b7067c16369dad645a44b114c	1	0.845
38e14cd2801f799f4937870c3cce37484c52c2bc469dfc1c3360aa007efe3a09	1	0.7340000000000001
a6fd2787f68e46c5ba8eea449f7bc66f0755da516dfe9fbcc2da5cfc475db05d	1	0.718
c8b9ce4282e71072b2e2b8659107515f2d6a5ed23335b4c9f1ceef96dcf5ea78	1	0.831
357d9a7c7474d3fcafa9f73938251e7722e0a0c59b6045f81e6acae3e7f34d8c	1	0.7340000000000001
a3b7e4f90e51ff488e9906dec8b2bcdee09fb494e31be12f5462551f996d63a8	1	0.741
d9daa5a228905c6e1b356ca3b94081fa634dbb126b8d282a674d3b97d709bee5	1	0.736
b31ae5fe4cf5d2e4e277b20c22af37a1404f3a6c32611133685f0e4b65c5fc2f	1	0.715
aa2c10a87af0b023a77733653bd218771081d9c019de4929e12de1a525227bc5	1	0.74
6070185abf61c896f13cd48328a2ab15336fd91a14b6eee3f0a0b1c23c66d2ff	1	0.815
859e9e98a752bdf39c047e3f166393c10b48c4f5104c21370703bf7dd602e391	1	0.843
28afccfc982ce3ee8ed3cd6a4d5b6b06c779bf183b15cfb5c8d4bd8236b1f17c	1	0.7140000000000001
727dff2cd6eb427aa08a2af33c5e1b74be413afb53beacc0815cd7f9a1a8847e	1	0.7879999999999999
cb55885d86dcfa08d0fa41f09999c4f4fe045a56d39c9822129679e7b914fad3	1	0.7120000000000001
542ab90c1960ff9f354bfb06190a0b49576b249b2920e58c60d629e53e90cb30	1	0.957
5691d9107fb60a6c1412994e8a6f29f13083c24770172bda005e5224dc414b24	1	0.7879999999999999
0324a3e7e8bd0f9644854639118281596002814e64adce3a26dfbe259ed97958	1	0.72
9bd50ebf07be59c08c4d2ace8d0fd0344b9ac0f39619f67a82df33166ede6e58	1	0.764
02a12512f1475a01e67e9e7c33ab810b936048b35db3638ae7e36da936b7f0ef	1	0.747
765d6ea97b644c5658b6e0798fa620b6949dabf6604ed098a126292029dfbcad	1	0.7959999999999999
403e5c113ee1c3db0a75b51ac147f400f39225fcdcaeeaf94b10376fe4c7245c	1	0.737
